Minor,9/23/2018 13:10:30,9/23/18 13:11,0:00:35,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 13:10:41,9/23/18 13:11,0:00:46,BLRAID-MCD-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 13:11:03,9/23/18 13:11,0:00:46,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 13:11:03,9/23/18 13:11,0:00:37,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 13:11:08,9/23/18 13:11,0:00:32,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Critical,9/23/2018 13:11:21,9/23/18 13:11,0:00:13,BLRVNG-MCN-O-I614-01,Service-affecting,OTM4-2-10-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:11:32,9/23/18 13:11,0:00:03,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-10-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:11:32,9/23/18 13:11,0:00:03,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-10-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:11:33,9/23/18 13:12,0:00:45,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 13:11:34,9/23/18 13:11,0:00:18,BLRHLY-MCM-O-I614-01,Non service-affecting,OPTMON-2-11-9,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/23/2018 13:11:34,9/23/18 13:11,0:00:06,BLRHLY-MCM-O-I614-01,Non service-affecting,OPTMON-1-7-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:11:34,9/23/18 13:11,0:00:07,BLRHLY-MCM-O-I614-01,Non service-affecting,OPTMON-1-9-21,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/23/2018 13:11:34,9/23/18 13:11,0:00:06,BLRHLY-MCM-O-I614-01,Non service-affecting,AMP-1-8-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 13:11:34,9/23/18 13:11,0:00:06,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-7-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:11:34,9/23/18 13:11,0:00:07,BLRJYN-MCM-O-I614-01,Non service-affecting,AMP-3-8-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Major,9/23/2018 13:11:34,9/23/18 13:11,0:00:05,BLRVNG-MCN-O-I614-01,Service-affecting,OTM4-2-10-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 13:11:34,9/23/18 13:11,0:00:01,BLRVNG-MCN-O-I614-01,Service-affecting,OTM4-2-10-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/23/2018 13:11:38,9/23/18 14:39,1:28:21,BLRHLY-MCM-O-I614-01,Service-affecting,OPTMON-1-8-4,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,MLA3 | C-Band,No
Minor,9/23/2018 13:11:54,9/23/18 13:12,0:00:32,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 13:12:05,9/23/18 13:12,0:00:09,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-9-21,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/23/2018 13:12:05,9/23/18 13:12,0:00:09,BLRJYN-MCM-O-I614-01,Non service-affecting,AMP-3-8-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 13:12:05,9/23/18 13:12,0:00:09,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-7-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:12:06,9/23/18 13:12,0:00:09,BLRHLY-MCM-O-I614-01,Non service-affecting,OPTMON-1-7-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:12:06,9/23/18 13:12,0:00:09,BLRHLY-MCM-O-I614-01,Non service-affecting,AMP-1-8-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 13:12:06,9/23/18 13:12,0:00:20,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-3-11-11,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Critical,9/23/2018 13:12:07,9/23/18 13:12,0:00:04,BLRAID-MCD-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:12:11,9/23/18 13:12,0:00:33,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-8-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:12:11,9/23/18 13:12,0:00:33,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-8-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/23/2018 13:12:11,9/23/18 13:12,0:00:08,BLRAID-MCD-O-I614-01,Service-affecting,OTM4-2-8-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 13:12:11,9/23/18 13:12,0:00:00,BLRAID-MCD-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:12:23,9/23/18 13:12,0:00:33,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-2,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Critical,9/23/2018 13:12:36,9/23/18 13:12,0:00:08,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/23/2018 13:12:44,9/23/18 13:12,0:00:05,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-8-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 13:12:44,9/23/18 13:12,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 13:12:55,9/23/18 14:39,1:26:28,BLRDME-MCM-O-I614-01,Service-affecting,OTM2-2-8-11,Far End Client Signal Fail,FECRF,No,No,Communication,Remote Alarm Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 13:23:27,9/23/18 13:23,0:00:21,BLRJYN-MCM-O-I614-01,Non service-affecting,OPTMON-1-14-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:23:27,9/23/18 13:23,0:00:21,BLRJYN-MCM-O-I614-01,Non service-affecting,AMP-1-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 13:30:16,9/23/18 13:30,0:00:21,BLRBID-MCN-O-I614-01,Non service-affecting,OPTMON-3-14-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:30:16,9/23/18 13:30,0:00:21,BLRBID-MCN-O-I614-01,Non service-affecting,AMP-3-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 13:31:26,9/23/18 13:31,0:00:21,BLRBID-MCN-O-I614-01,Non service-affecting,AMP-3-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Warning,9/23/2018 13:31:52,9/23/18 13:32,0:01:01,BLRAID-MCD-O-I614-01,Unknown,OTDRCFG-1-14-8,OTDR Trace In Progress,TRC_INPROGRESS,No,No,Service Report,Test In Progress,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 13:33:52,9/23/18 13:34,0:00:21,BLRBID-MCN-O-I614-01,Non service-affecting,AMP-3-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Critical,9/23/2018 14:36:08,9/23/18 14:53,0:17:07,BLRVNG-MCN-O-I614-01,Service-affecting,SNC0-1-8,SNC Unavailable,SNCU,No,No,Processing,Supporting Resource Unavailable,SP-2 | Dual CPU,No
Critical,9/23/2018 14:36:08,9/23/18 14:53,0:17:07,BLRVNG-MCN-O-I614-01,Service-affecting,SNCG0-1-2,SNCG Unavailable,SNCGU,No,No,Processing,Supporting Resource Unavailable,SP-2 | Dual CPU,No
Minor,9/23/2018 14:38:44,9/23/18 14:38,0:00:11,BLRJYN-MCM-O-I614-01,Non service-affecting,OSRPLINE0-1-214,Configuration Mismatch - Primary State,L_MISM_PS,No,No,Processing,Configuration Error,SP-2 | Dual CPU,No
Warning,9/23/2018 14:38:55,9/23/18 14:58,0:19:12,BLRVNG-MCN-O-I614-01,Unknown,OSRPLINE0-1-107,OSRP Line Operationally Blocked,OSRP_BLKD,No,No,Standing Condition,Routing Blocked,SP-2 | Dual CPU,No
Minor,9/23/2018 14:39:23,9/23/18 14:39,0:00:00,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-8-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 14:39:23,9/23/18 14:39,0:00:00,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-8-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 14:39:25,9/23/18 14:39,0:00:27,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-2,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:39:26,9/23/18 14:39,0:00:25,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:39:55,9/23/18 14:39,0:00:04,BLRJYN-MCM-O-I614-01,Non service-affecting,DOC-3-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:39:59,9/23/18 14:40,0:00:03,BLRHLY-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:40:03,9/23/18 14:40,0:00:25,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:40:07,9/23/18 14:40,0:00:24,BLRAID-MCD-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:40:18,9/23/18 14:40,0:00:06,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-1,Domain Optical Controller Disabled,DOC_DISABLED,No,No,Processing,DOC Disabled,SP-2 | Dual CPU,No
Minor,9/23/2018 14:40:49,9/23/18 16:36,1:55:36,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Invalid Photonic Domain,DOMAIN_INVALID,No,No,Processing,Domain Invalid,SP-2 | Dual CPU,No
Minor,9/23/2018 14:41:24,9/23/18 14:42,0:00:45,BLRAID-MCD-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:41:29,9/23/18 14:42,0:00:52,BLRDME-MCM-O-I614-01,Non service-affecting,DOC-2-1,DOC Action: Channel Add In Progress,CHADD_IP,No,No,Processing,DOC Channel Add In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 14:41:56,9/23/18 14:42,0:00:10,BLRDME-MCM-O-I614-01,Non service-affecting,OPTMON-2-14-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 14:41:56,9/23/18 14:42,0:00:23,BLRDME-MCM-O-I614-01,Non service-affecting,AMP-2-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 14:41:56,9/23/18 14:42,0:00:23,BLRDME-MCM-O-I614-01,Non service-affecting,OPTMON-2-11-21,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/23/2018 14:41:57,9/23/18 14:42,0:00:10,BLRAID-MCD-O-I614-01,Non service-affecting,AMP-2-13-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 14:41:57,9/23/18 14:42,0:00:10,BLRAID-MCD-O-I614-01,Non service-affecting,OPTMON-2-14-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 14:42:05,9/23/18 14:42,0:00:09,BLRDME-MCM-O-I614-01,Non service-affecting,AMP-2-13-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 14:42:05,9/23/18 14:42,0:00:09,BLRDME-MCM-O-I614-01,Non service-affecting,OPTMON-2-14-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 14:42:06,9/23/18 14:42,0:00:26,BLRAID-MCD-O-I614-01,Non service-affecting,AMP-2-13-8,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Major,9/23/2018 14:42:08,9/23/18 14:42,0:00:12,BLRAID-MCD-O-I614-01,Service-affecting,OPTMON-2-5-7,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
Major,9/23/2018 14:42:08,9/23/18 14:42,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OPTMON-2-5-7,Loss Of Signal,LOS_OTS,No,No,Communication,Signal Fail,WSS Flex | C-Band w/OPM | 9x1,No
Critical,9/23/2018 14:42:09,9/23/18 14:42,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/23/2018 14:42:10,9/23/18 14:42,0:00:08,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-8-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 14:42:10,9/23/18 14:42,0:00:01,BLRDME-MCM-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 14:42:11,9/23/18 14:42,0:00:11,BLRDME-MCM-O-I614-01,Non service-affecting,OTM4-2-8-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 14:42:11,9/23/18 14:42,0:00:11,BLRDME-MCM-O-I614-01,Non service-affecting,OTM4-2-8-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 14:42:12,9/23/18 14:42,0:00:10,BLRDME-MCM-O-I614-01,Non service-affecting,OTM2-2-8-11,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 14:42:21,9/23/18 14:42,0:00:01,BLRAID-MCD-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Channel,LOCH,No,No,Communication,Signal Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 14:42:21,9/23/18 19:59,5:17:22,BLRDME-MCM-O-I614-01,Service-affecting,OTM2-2-8-11,Far End Client Signal Fail,FECRF,No,No,Communication,Remote Alarm Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 14:42:21,9/24/2018 16:59:24,2:17:03,BLRDME-MCM-O-I614-01,Service-affecting,OTM2-2-8-11,Far End Client Signal Fail,FECRF,No,No,Communication,Remote Alarm Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Major,9/23/2018 14:42:22,9/23/18 14:42,0:00:09,BLRAID-MCD-O-I614-01,Service-affecting,OTM4-2-8-1,Rx Channel Power Out Of Range,RX_CH_PWR_OOR,No,No,Equipment,Receive Power Range Exceeded,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 14:42:22,9/23/18 14:42,0:00:01,BLRAID-MCD-O-I614-01,Service-affecting,OTM4-2-8-1,Loss Of Clock,RTCLK,No,No,Timing,Real Time Clock Failure,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 14:42:31,9/23/18 14:42,0:00:00,BLRAID-MCD-O-I614-01,Non service-affecting,OPTMON-2-11-2,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/23/2018 14:55:18,9/23/18 18:39,3:44:16,BLRVNG-MCN-O-I614-01,Non service-affecting,AMP-1-8-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,MLA3 | C-Band,No
Minor,9/23/2018 14:55:18,9/23/18 18:39,3:44:16,BLRVNG-MCN-O-I614-01,Non service-affecting,OPTMON-1-7-6,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,ESAM | C-Band w/OSC | 1xSFP,No
Critical,9/23/2018 14:55:37,9/23/18 16:41,1:45:27,BLRVNG-MCN-O-I614-01,Service-affecting,SNC0-1-8,SNC Unavailable,SNCU,No,No,Processing,Supporting Resource Unavailable,SP-2 | Dual CPU,No
Critical,9/23/2018 14:55:37,9/23/18 16:41,1:45:27,BLRVNG-MCN-O-I614-01,Service-affecting,SNCG0-1-2,SNCG Unavailable,SNCGU,No,No,Processing,Supporting Resource Unavailable,SP-2 | Dual CPU,No
Minor,9/23/2018 14:55:43,9/23/18 18:39,3:43:51,BLRVNG-MCN-O-I614-01,Non service-affecting,OPTMON-1-9-1,Gauge Threshold Crossing Alert Summary,T_TSUM_OTS,No,No,Performance,Threshold Crossed,WSS Flex | C-Band w/OPM | 9x1,No
Minor,9/23/2018 14:58:11,9/23/18 14:58,0:00:45,BLRJYN-MCM-O-I614-01,Non service-affecting,OSRPLINE0-1-214,Configuration Mismatch - Primary State,L_MISM_PS,No,No,Processing,Configuration Error,SP-2 | Dual CPU,No
Warning,9/23/2018 14:58:55,9/23/18 18:31,3:33:02,BLRVNG-MCN-O-I614-01,Unknown,OSRPLINE0-1-107,OSRP Line Operationally Blocked,OSRP_BLKD,No,No,Standing Condition,Routing Blocked,SP-2 | Dual CPU,No
Warning,9/23/2018 16:26:55,9/23/18 18:05,1:38:36,BLRVNG-MCN-O-I614-01,Unknown,SHELF-1,Log Collection In Progress,LOG_COLN_IP,No,No,Standing Condition,Log Collection In Progress,SP-2 | Dual CPU,No
Warning,9/23/2018 16:28:20,9/23/18 17:11,0:42:44,BLRVNG-MCN-O-I614-01,Unknown,SHELF-3,Log Collection In Progress,LOG_COLN_IP,No,No,Standing Condition,Log Collection In Progress,SP-2 | Dual CPU,No
Warning,9/23/2018 16:28:26,9/23/18 17:42,1:14:26,BLRVNG-MCN-O-I614-01,Unknown,SHELF-2,Log Collection In Progress,LOG_COLN_IP,No,No,Standing Condition,Log Collection In Progress,SP-2 | Dual CPU,No
Warning,9/23/2018 16:28:40,9/23/18 18:02,1:34:03,BLRDME-MCM-O-I614-01,Unknown,SHELF-1,Log Collection In Progress,LOG_COLN_IP,No,No,Standing Condition,Log Collection In Progress,SP-2 | Dual CPU,No
Warning,9/23/2018 16:28:47,9/23/18 17:42,1:14:08,BLRDME-MCM-O-I614-01,Unknown,SHELF-2,Log Collection In Progress,LOG_COLN_IP,No,No,Standing Condition,Log Collection In Progress,SP-2 | Dual CPU,No
Minor,9/23/2018 16:36:25,9/23/18 16:36,0:00:15,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-1,Domain Optical Controller Disabled,DOC_DISABLED,No,No,Processing,DOC Disabled,SP-2 | Dual CPU,No
Minor,9/23/2018 16:37:03,9/23/18 18:31,1:54:53,BLRVNG-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Invalid Photonic Domain,DOMAIN_INVALID,No,No,Processing,Domain Invalid,SP-2 | Dual CPU,No
Critical,9/23/2018 16:43:35,9/23/18 19:05,2:21:41,BLRVNG-MCN-O-I614-01,Service-affecting,SNC0-1-8,SNC Unavailable,SNCU,No,No,Processing,Supporting Resource Unavailable,SP-2 | Dual CPU,No
Critical,9/23/2018 16:43:35,9/23/18 19:05,2:21:41,BLRVNG-MCN-O-I614-01,Service-affecting,SNCG0-1-2,SNCG Unavailable,SNCGU,No,No,Processing,Supporting Resource Unavailable,SP-2 | Dual CPU,No
Warning,9/23/2018 17:36:19,9/23/18 17:38,0:02:03,BLRVNG-MCN-O-I614-01,Unknown,OTDRCFG-2-14-8,OTDR Trace In Progress,TRC_INPROGRESS,No,No,Service Report,Test In Progress,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 17:36:43,9/23/18 17:39,0:02:45,BLRVNG-MCN-O-I614-01,Non service-affecting,OSC-2-14-2,OSC RFI,FERF,No,No,Communication,Remote Alarm Indication,ESAM | C-Band w/OSC | 1xSFP,No
Minor,9/23/2018 17:39:28,9/23/18 17:39,0:00:10,BLRVNG-MCN-O-I614-01,Non service-affecting,OSC-2-14-2,OSC OSPF Adjacency Loss,OSC_OSPF_FAIL,No,No,Communication,OSC OSPF Fail,ESAM | C-Band w/OSC | 1xSFP,No
Warning,9/23/2018 17:39:31,9/23/18 17:41,0:02:05,BLRAID-MCD-O-I614-01,Unknown,OTDRCFG-1-14-8,OTDR Trace In Progress,TRC_INPROGRESS,No,No,Service Report,Test In Progress,ESAM | C-Band w/OSC | 1xSFP,No
Critical,9/23/2018 17:44:41,9/23/18 17:48,0:03:39,BLRVNG-MCN-O-I614-01,Service-affecting,ETH10G-2-10-11,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 17:44:43,9/23/18 17:44,0:00:00,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-10-1,ODU BDI,BDI_ODU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 17:44:43,9/23/18 17:48,0:03:40,BLRAID-MCD-O-I614-01,Service-affecting,ETH10G-2-10-11,Laser Off Far End Failure Triggered,FEF_OCH,No,No,Equipment,Transmit Fail,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Critical,9/23/2018 17:44:43,9/23/18 17:48,0:03:40,BLRAID-MCD-O-I614-01,Service-affecting,ETH10G-2-10-11,Remote Fault,REM_FLT,No,No,Communication,Remote Fault,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 17:44:43,9/23/18 17:44,0:00:00,BLRAID-MCD-O-I614-01,Non service-affecting,OTM4-2-10-1,OTU BDI,BDI_OTU,No,No,Communication,Backward Defect Indication,100G MOTR | WL3n Extnd C-Band | 10xSFP+,No
Minor,9/23/2018 17:44:46,9/23/18 17:45,0:00:25,BLRBID-MCN-O-I614-01,Non service-affecting,DOC-1-1,DOC Action: Channel Delete In Progress,CHDEL_IP,No,No,Processing,DOC Channel Delete In Progress,SP-2 | Dual CPU,No
